Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
2058	82509.555	53241.492	166343.17	10200.82	800.0	9669.91	9241.346	19367.16	-19147.268	16472000	1.6450882e-08	91670420.0	-0.014465412	-46152310.0	-3.0887368	0.014772417	0.195625	4.0	17315.18774676323
2059	48037.953	182603.95	157531.78	-495100.5	800.0	7232.948	11967.062	19372.695	-19152.703	16480000	5.829334e-08	287376480.0	-0.020888435	-37982610.0	-3.0190604	0.015618439	0.230625	8.0	17323.185955047607
2060	99266.61	37010.33	175806.02	34157.51	800.0	11551.831	7168.2837	19401.305	-17845.014	16488000	7.557869e-08	60158090.0	-0.01703478	-22856692.0	-3.0961323	0.01759328	0.238375	5.0	17335.745506048203
2061	93459.734	48854.996	157942.8	-9322.396	800.0	9409.581	8269.995	19407.63	-17619.934	16496000	1.7285346e-08	61402580.0	-0.016922498	-25143992.0	-3.0890508	0.018851124	0.2325	5.0	17343.9281103611
2062	101376.49	31031.531	145394.55	47329.96	800.0	11005.045	6583.6333	19408.908	-15959.073	16504000	-6.9141386e-08	53234864.0	-0.01822026	-21457568.0	-3.0760634	0.013826119	0.199	6.0	17352.13108587265
2063	102902.9	29369.557	148004.61	58675.047	800.0	10523.754	8281.983	19411.893	-17408.854	16512000	-1.6212464e-08	44194176.0	-0.0151631795	-14089006.0	-3.0750086	0.016526079	0.232875	5.0	17360.338888645172
2064	119493.75	29003.258	174807.2	76951.01	800.0	10689.822	7873.691	19414.3	-13843.885	16520000	-4.196167e-08	40942436.0	-0.022478206	-13590982.0	-3.068552	0.017757881	0.22675	9.0	17368.565602064133
2065	113837.73	40586.34	179298.38	54382.27	800.0	11880.121	7098.859	19421.137	-15803.385	16528000	-7.05719e-08	48083016.0	-0.019989919	-16928122.0	-3.052604	0.01673872	0.211875	5.0	17376.83428668976
2066	111903.984	37841.72	156318.44	29016.633	800.0	12238.84	7249.9165	19428.031	-16733.604	16536000	4.1723253e-10	42812450.0	-0.018990222	-13459392.0	-3.0678334	0.01684871	0.229625	6.0	17384.86114168167
2067	98187.67	58306.816	173097.84	-33048.016	800.0	10807.494	7852.5728	19433.885	-17356.068	16544000	-4.6014787e-08	65477200.0	-0.010760868	-28540716.0	-3.1013756	0.021288484	0.25425	4.0	17393.220457077026
2068	118064.125	37946.31	173579.98	44740.918	800.0	12319.922	7195.4106	19438.56	-17996.195	16552000	2.2679567e-08	50094930.0	-0.016357277	-23402138.0	-3.0645332	0.017850319	0.18775	5.0	17401.1739859581
2069	132457.02	35795.312	178154.89	69764.836	800.0	12419.03	6964.3	19442.053	-18466.08	16560000	5.00679e-08	52107696.0	-0.020820994	-19997620.0	-3.0663462	0.015014282	0.216125	6.0	17409.158610105515
2070	119270.98	20379.873	154770.38	95381.3	800.0	13721.632	6148.4414	19451.709	-16476.146	16568000	-1.9431114e-08	31974182.0	-0.03351189	-12168946.0	-3.0501227	0.017586073	0.289	14.0	17422.055083036423
2071	136891.16	30701.701	204054.22	93352.08	800.0	12986.554	5755.9224	19454.096	-10402.733	16576000	-4.839897e-08	43135156.0	-0.018042672	-14561020.0	-3.0693467	0.017319907	0.221125	7.0	17430.300125837326
2072	96829.59	53031.43	144568.1	-16123.562	800.0	13604.37	6485.6753	19465.176	-10765.235	16584000	-6.723404e-08	74493350.0	-0.014178718	-40089944.0	-3.1107273	0.020563774	0.264625	5.0	17438.576275348663
2073	89369.625	49410.926	155339.11	5684.17	800.0	10469.284	8211.323	19466.104	-18142.328	16592000	-1.5377998e-08	72565400.0	-0.0074575795	-34275350.0	-3.092387	0.0066546546	0.08925	1.0	17446.468852758408
2074	115216.484	33462.613	177237.75	63222.06	800.0	10492.723	9221.459	19468.943	-18994.719	16600000	-6.0915944e-08	64716160.0	-0.015720451	-25289464.0	-3.0999868	0.01620039	0.240625	5.0	17454.322735071182
2075	111867.3	46132.25	205651.88	39565.18	800.0	11986.695	6751.0522	19477.596	-15372.101	16608000	1.758337e-08	46406076.0	-0.011641598	-15082542.0	-3.0957615	0.015975792	0.209875	4.0	17462.241577148438
2076	127022.25	25045.006	162123.95	82769.79	800.0	12183.712	7844.439	19482.154	-16917.266	16616000	-3.7074088e-08	45071092.0	-0.0055155526	-15249716.0	-3.0943139	0.018342216	0.264875	4.0	17470.233868837357
2077	122765.64	49116.273	186965.38	29594.838	800.0	12370.324	6817.0864	19491.951	-15330.185	16624000	4.863739e-08	50414624.0	-0.005640795	-15190448.0	-3.0910892	0.00806312	0.1385	1.0	17478.38649749756
2078	103145.516	39122.18	166295.38	8881.941	800.0	12374.208	6567.529	19501.133	-11949.891	16632000	6.937981e-08	48907890.0	-0.006545058	-21874998.0	-3.1287837	0.0085450495	0.108375	1.0	17486.18178343773
2079	110174.95	30286.314	161322.17	69264.29	800.0	10864.028	8449.14	19506.719	-17984.775	16640000	-1.579523e-08	43309960.0	-0.0020584501	-13740472.0	-3.0906885	0.010857967	0.175125	1.0	17493.98051571846
2080	120902.766	28314.059	153643.25	72250.36	800.0	12632.978	6583.191	19514.152	-17148.908	16648000	1.4305114e-08	48488170.0	-0.0021672992	-20505692.0	-3.1098793	0.012996203	0.211	1.0	17506.58350110054
2081	100439.664	54006.543	207074.52	20260.525	800.0	11640.446	7212.4663	19521.066	-14444.312	16656000	-4.220009e-08	66380050.0	-0.001823281	-25922712.0	-3.0773287	0.01318795	0.225125	1.0	17514.41238641739
2082	108169.83	61975.652	176003.77	-55997.395	800.0	11599.02	8198.614	19525.924	-18575.234	16664000	-5.424023e-08	88884840.0	-0.004110147	-47919524.0	-3.1138515	0.009338737	0.13825	1.0	17522.281143188477
2083	101619.086	49988.055	183976.12	10368.33	800.0	11395.573	8255.922	19536.809	-16299.881	16672000	6.365776e-08	58989584.0	0.0042409915	-19700400.0	-3.0901139	0.019672005	0.276	1.0	17530.218708753586
2084	83918.1	72177.43	159204.6	-51880.562	800.0	8880.039	9824.313	19543.875	-19322.39	16680000	-1.5497208e-09	87170010.0	-0.0005832431	-35101890.0	-3.1025426	0.022857124	0.2505	1.0	17538.004845380783
2085	120545.05	36422.887	173998.17	65250.73	800.0	11105.234	7453.262	19552.15	-18876.64	16688000	-4.1007997e-08	54826508.0	-0.0073856437	-25310676.0	-3.111693	0.0150840925	0.19675	3.0	17545.84660243988
2086	101553.69	43343.777	153683.53	7967.7954	800.0	12810.553	6702.0356	19558.197	-15302.524	16696000	-7.6532366e-08	46152636.0	-0.0033749018	-16733656.0	-3.0893245	0.012287229	0.13725	1.0	17553.709624528885
2087	98662.55	32353.885	149919.69	50902.062	800.0	9558.561	8370.06	19559.04	-16476.732	16704000	-2.2411346e-08	50173020.0	-0.004461925	-17958456.0	-3.0936427	0.013926163	0.1435	1.0	17561.8313062191
2088	117358.15	28702.963	154729.16	70658.92	800.0	12088.146	6890.7275	19562.072	-10623.722	16712000	9.894371e-09	53563188.0	-0.0011820289	-16276780.0	-3.1275365	0.015964873	0.237	1.0	17569.69135069847
2089	118135.69	54426.97	175573.23	-22166.072	800.0	10991.285	8006.1523	19570.754	-19074.229	16720000	2.0682812e-08	56355748.0	-0.0025121886	-19419332.0	-3.0726812	0.014933403	0.169875	1.0	17577.931083202362
2090	103512.74	44588.906	155733.11	8669.773	800.0	12647.481	7333.9497	19583.207	-16931.367	16728000	6.0349706e-08	75430360.0	-0.0054747816	-36088044.0	-3.1041162	0.007005353	0.070375	1.0	17590.758059978485
2091	100937.41	52704.082	178972.08	5559.6353	800.0	10128.34	8705.095	19591.904	-19366.164	16736000	-4.4941903e-08	64409270.0	-0.007740068	-29110016.0	-3.1121056	0.009141371	0.144375	1.0	17598.57018971443
2092	102414.12	32812.32	160066.52	45162.215	800.0	10378.19	8482.152	19601.531	-19322.71	16744000	3.385544e-08	39146940.0	-0.0032376193	-16693682.0	-3.0759606	0.008110244	0.151125	1.0	17606.419622659683
2093	86414.83	84344.53	156309.5	-154195.23	800.0	9182.84	10458.874	19605.695	-19383.5	16752000	8.34465e-08	61382664.0	-0.0034177257	-22992172.0	-3.1062872	0.01462733	0.20775	1.0	17614.338566303253
2094	101833.58	37453.25	149915.0	30545.012	800.0	10346.87	8478.637	19611.15	-19388.975	16760000	8.5830685e-09	63643468.0	-0.0054994794	-26854768.0	-3.098072	0.010717909	0.1595	1.0	17622.085378170013
2095	119528.6	22976.969	154818.67	83203.53	800.0	11961.383	7352.659	19616.656	-18646.32	16768000	-2.992153e-08	39428268.0	-0.009299051	-12077686.0	-3.087624	0.015314631	0.186375	3.0	17630.068195819855
2096	90505.0	42693.3	129482.945	-15958.747	800.0	11392.095	8811.885	19626.676	-19403.93	16776000	4.7922136e-08	57997932.0	-0.004929769	-27256392.0	-3.092211	0.011709282	0.145125	1.0	17637.944197654724
2097	107116.586	30910.43	148887.58	53974.523	800.0	10727.594	8831.193	19636.873	-17543.352	16784000	1.5616417e-08	42441988.0	-0.0032323922	-14993734.0	-3.093968	0.008054378	0.128875	1.0	17645.813994169235
2098	115189.46	39340.48	154464.08	33179.06	800.0	11303.608	7779.0273	19645.236	-19422.639	16792000	-1.3417005e-07	56770180.0	-0.0053729387	-22603620.0	-3.114213	0.010542467	0.15475	1.0	17653.543442726135
2099	135700.48	18527.783	158333.16	98007.76	800.0	12848.852	6253.574	19653.41	-14809.25	16800000	1.0967255e-08	39040828.0	-0.005542053	-17474658.0	-3.0904713	0.005452982	0.06	1.0	17661.657425403595
2100	112868.65	42415.13	176321.73	51544.67	800.0	13434.248	6365.262	19661.854	-18908.055	16808000	2.5212765e-08	47399250.0	-0.012459195	-17556296.0	-3.1016939	0.012639206	0.16325	3.0	17674.513906240463
2101	91914.016	44308.23	145197.44	-15869.207	800.0	12279.638	6367.106	19664.596	-13790.954	16816000	3.9339065e-09	61724410.0	-0.006750203	-30113904.0	-3.081994	0.008789674	0.0895	1.0	17682.38115811348
2102	97855.75	53286.33	164341.23	25520.254	800.0	9429.51	7589.1606	19666.057	-16782.297	16824000	-7.1287154e-08	68872060.0	-0.009462032	-28166484.0	-3.108193	0.011361523	0.170625	3.0	17690.23830294609
2103	112924.875	30409.43	153064.95	65680.83	800.0	11782.565	6887.1543	19674.986	-13381.184	16832000	-4.1007997e-08	48479310.0	-0.0058442717	-20348642.0	-3.0821404	0.009336064	0.111625	1.0	17698.219337701797
2104	131987.98	31369.969	168996.72	61593.703	800.0	12134.864	6854.913	19682.352	-14872.604	16840000	6.270409e-08	42227220.0	-0.0054998933	-15169698.0	-3.1022027	0.012204899	0.140125	1.0	17706.062868118286
2105	112633.04	53181.6	170992.14	3753.5928	800.0	12453.383	7096.631	19696.008	-12857.86	16848000	1.5592575e-07	64559148.0	-0.0044291937	-28119048.0	-3.0743773	0.008680345	0.12275	1.0	17713.965742111206
2106	122680.484	26614.795	155503.08	74861.73	800.0	12351.662	7597.1084	19711.328	-15891.65	16856000	-5.1885845e-08	42940228.0	-0.006146511	-17736798.0	-3.084493	0.0083585	0.1195	1.0	17722.075775384903
2107	112830.45	32686.314	151888.39	39892.402	800.0	12926.158	6269.0254	19716.451	-14643.12	16864000	2.7179718e-08	40230780.0	-0.007298016	-14612522.0	-3.0689223	0.013801647	0.14975	1.0	17730.04957842827
2108	102174.22	48524.938	151285.31	-15725.698	800.0	11083.786	8211.971	19721.812	-19450.943	16872000	-7.843971e-08	66824064.0	-0.0057881963	-27756868.0	-3.1051025	0.010853954	0.132	1.0	17738.256432533264
2109	115629.95	27995.63	164488.77	73349.95	800.0	11477.644	6800.2056	19727.996	-14602.839	16880000	-5.8710576e-08	40471070.0	-0.003399262	-18562770.0	-3.0636768	0.017153855	0.209	3.0	17746.15100622177
2110	109877.266	33843.496	156332.89	57097.94	800.0	12232.984	7041.502	19730.264	-15209.589	16888000	6.4134596e-08	36307824.0	-0.004822115	-11223082.0	-3.0892231	0.009339634	0.07825	1.0	17758.831001520157
2111	121602.06	34954.85	186652.11	70754.02	800.0	12188.701	6321.1094	19732.053	-12317.629	16896000	3.3140182e-08	45439164.0	-0.0042354264	-15640728.0	-3.0807173	0.007780851	0.118625	1.0	17767.01420021057
2112	83060.414	73943.71	155360.88	-99211.164	800.0	11318.996	7925.9756	19741.197	-19131.393	16904000	3.1471252e-08	96399030.0	-0.006903934	-53795756.0	-3.0924983	0.009022923	0.1395	1.0	17775.065232753754
2113	92779.43	64031.516	185368.58	-56990.336	800.0	9242.377	9760.78	19746.566	-19522.543	16912000	-2.002716e-08	82278130.0	-0.0077005136	-37720932.0	-3.114838	0.008017597	0.109	1.0	17782.92823266983
2114	92549.984	32122.076	159977.0	48093.496	800.0	10282.934	8774.986	19757.69	-19465.008	16920000	-4.053116e-08	46850530.0	-0.011492492	-20580312.0	-3.0786726	0.008322853	0.12625	3.0	17790.95760035515
2115	107382.7	36727.54	157848.52	44111.082	800.0	10587.942	6810.9517	19758.146	-16418.703	16928000	-2.0384789e-08	40890524.0	-0.010720717	-15533966.0	-3.1080863	0.01717209	0.26225	5.0	17799.295699119568
2116	118782.08	22542.979	157196.66	71915.086	800.0	11938.335	6809.5737	19765.238	-14172.271	16936000	2.5749207e-08	44857236.0	-0.00849421	-16146316.0	-3.1238003	0.010909865	0.166875	3.0	17807.285646915436
2117	115165.836	22531.176	145448.55	77051.0	800.0	12256.682	7212.315	19777.9	-14949.085	16944000	-2.7418137e-09	28434564.0	-0.002059127	-10443318.0	-3.069501	0.014831876	0.1725	1.0	17815.33340740204
2118	100373.14	34424.53	136133.34	28689.613	800.0	11378.246	7433.9204	19787.479	-15127.929	16952000	-5.877018e-08	49450410.0	-0.005815359	-18448104.0	-3.075337	0.008803746	0.111875	1.0	17823.321993350983
2119	103619.94	46918.18	180897.1	41116.926	800.0	9426.857	8882.833	19793.014	-18038.592	16960000	8.404255e-08	62182236.0	-0.0055032377	-24151736.0	-3.082729	0.004110168	0.068375	1.0	17831.388547182083
2120	105419.086	43296.387	152598.34	41565.23	800.0	12186.93	8507.623	19802.176	-17434.334	16968000	-4.3034554e-08	53891052.0	-0.0063865683	-21199902.0	-3.1072001	0.0073341723	0.09725	1.0	17844.383814811707
2121	100030.49	43784.492	149419.8	23089.988	800.0	10380.197	9194.24	19811.309	-17684.44	16976000	8.8214875e-09	59078396.0	-0.0032649932	-22120484.0	-3.109305	0.0059362594	0.07325	1.0	17852.290125370026
2122	113157.86	25447.494	156853.42	80142.945	800.0	11582.265	8332.556	19829.648	-17938.324	16984000	-4.220009e-08	42340984.0	-0.0060528084	-22090752.0	-3.1146007	0.009434105	0.143125	1.0	17860.213074684143
2123	72368.92	65147.418	176370.28	-74055.12	800.0	10241.234	8931.754	19831.36	-18483.143	16992000	5.173683e-08	103220420.0	-0.004602054	-49634644.0	-3.0993526	0.010767245	0.14775	1.0	17868.14655804634
2124	111999.98	32296.287	189551.22	59567.73	800.0	10314.386	7576.4717	19837.36	-17384.064	17000000	-3.6239623e-08	58335890.0	-0.008003164	-23577040.0	-3.125546	0.007301671	0.085125	1.0	17876.03922176361
2125	104950.17	43398.246	166444.5	29420.844	800.0	10704.831	8545.118	19842.6	-19617.166	17008000	-7.629395e-09	65504876.0	-0.01191191	-30043084.0	-3.105581	0.010621294	0.13725	3.0	17883.974321603775
2126	100592.945	64529.688	161941.86	-45477.617	800.0	10646.902	9278.245	19848.242	-19609.062	17016000	-4.735589e-08	60753044.0	-0.010764018	-23760652.0	-3.0748942	0.011707971	0.14425	3.0	17892.085817337036
2127	118984.79	29251.979	161080.33	74250.31	800.0	11668.734	8581.562	19860.164	-17796.207	17024000	-5.066395e-09	41305704.0	-0.015803084	-14906938.0	-3.0791476	0.015693309	0.198875	6.0	17900.007695913315
2128	82941.59	33491.14	137599.97	33066.742	800.0	11117.792	8067.783	19870.445	-16458.387	17032000	-6.556511e-09	74850380.0	-0.01694179	-38074090.0	-3.1058507	0.01686329	0.203	5.0	17908.188267469406
2129	79846.414	51421.14	176872.0	-6881.0347	800.0	9223.06	8878.37	19872.701	-18285.195	17040000	-2.014637e-08	67603576.0	-0.01581722	-28793496.0	-3.1025672	0.014747217	0.2195	6.0	17916.24812078476
2130	110324.21	23706.977	138250.31	60854.797	800.0	10106.84	7167.3755	19879.35	-19160.207	17048000	-8.010864e-08	47700132.0	-0.014823934	-26978242.0	-3.1294193	0.017850373	0.20875	5.0	17929.069652080536
2131	116667.61	48267.734	184457.55	50252.79	800.0	11886.426	7449.9272	19884.086	-18914.89	17056000	8.583069e-08	55516864.0	-0.018709376	-20204584.0	-3.1157768	0.019095013	0.212125	6.0	17937.206311941147
2132	100079.66	39758.902	146899.3	-4691.4336	800.0	11785.94	8298.494	19894.385	-17731.928	17064000	-2.0444393e-08	51692788.0	-0.015580564	-22586086.0	-3.084391	0.018672172	0.221	6.0	17945.294418811798
2133	108834.484	30121.656	147722.23	40814.652	800.0	10855.493	7765.806	19896.074	-16953.107	17072000	-6.151199e-08	39257624.0	-0.018585708	-16548982.0	-3.1250217	0.017212467	0.2015	7.0	17953.740524291992
2134	120013.14	22510.047	169569.39	96290.89	800.0	11179.412	6530.787	19898.984	-10541.898	17080000	-2.193451e-08	42763410.0	-0.015427063	-15837738.0	-3.087829	0.019159496	0.20975	5.0	17962.066087007523
2135	123315.71	29279.404	157023.25	59239.86	800.0	12649.23	6622.13	19910.963	-13990.804	17088000	5.477667e-08	33485956.0	-0.019102601	-9937298.0	-3.1249638	0.017159384	0.193625	6.0	17970.428991794586
2136	95596.39	49039.207	151357.1	-18576.004	800.0	12065.47	7542.5645	19924.139	-16181.089	17096000	1.8119811e-08	67434920.0	-0.010396006	-32240744.0	-3.13978	0.014746054	0.21025	3.0	17978.42410182953
2137	116636.586	29730.467	156238.47	57340.457	800.0	11555.044	6895.055	19925.443	-19509.082	17104000	4.6133994e-08	44067890.0	-0.0069763474	-17304886.0	-3.133497	0.008350393	0.071125	1.0	17986.624240875244
2138	121047.04	35588.312	181011.44	65626.805	800.0	11344.954	7540.1807	19934.229	-16050.683	17112000	1.9073486e-08	47766520.0	-0.0047844043	-16429924.0	-3.1069243	0.009934313	0.13825	1.0	17994.650038719177
2139	102292.69	35492.82	161083.98	42706.78	800.0	12251.212	6868.8677	19943.74	-14654.796	17120000	1.2397766e-08	49972370.0	-0.0052456846	-17270084.0	-3.1149268	0.007641016	0.082375	1.0	18002.721817731857
2140	114159.65	37397.277	171480.5	47041.656	800.0	10717.384	8062.31	19954.254	-16959.879	17128000	1.1146069e-08	43138936.0	-0.0051682387	-15681866.0	-3.1277773	0.014489933	0.217125	3.0	18015.694600105286
2141	110192.45	38167.035	169948.77	23076.967	800.0	12018.292	7714.435	19964.006	-15893.969	17136000	9.23872e-09	38216212.0	-0.005859266	-14696104.0	-3.1348557	0.008908643	0.12725	1.0	18023.56233549118
2142	105738.375	61596.695	180684.31	-14733.76	800.0	11404.47	8169.8926	19971.256	-17123.873	17144000	-3.9100648e-08	79752840.0	-0.0072755245	-31702948.0	-3.1261938	0.008875168	0.10125	1.0	18031.271049022675
2143	94862.64	107578.85	161977.86	-219996.98	800.0	10123.951	10842.508	19989.242	-19761.977	17152000	-4.4941903e-08	95312870.0	-0.0062878844	-34023908.0	-3.1283612	0.007995533	0.0795	1.0	18039.15653038025
2144	94735.54	54713.055	152343.53	-38061.656	800.0	11363.324	8481.843	20008.941	-19459.719	17160000	-6.854534e-10	55980880.0	-0.010128129	-24674582.0	-3.120081	0.015933473	0.203875	3.0	18047.30880379677
2145	81006.03	47857.812	161060.3	11553.14	800.0	10290.398	8075.127	20015.023	-17965.809	17168000	-8.392334e-08	74464536.0	-0.009357489	-34168450.0	-3.1267922	0.01421138	0.174875	3.0	18055.479287862778
2146	115252.234	39784.664	168517.0	20784.385	800.0	9403.056	8343.017	20018.861	-18216.053	17176000	1.0490417e-08	60656230.0	-0.005133039	-34136560.0	-3.0920157	0.0042054057	0.0975	1.0	18063.532276391983
2147	109314.375	48918.227	163324.39	17507.217	800.0	12592.953	7007.506	20028.123	-16545.338	17184000	-7.152557e-09	60804300.0	-0.006875264	-27416620.0	-3.1163785	0.009489997	0.144875	1.0	18071.497183322906
2148	97987.82	50254.633	200572.58	-4672.104	800.0	10089.796	8669.642	20035.203	-18353.777	17192000	-4.529953e-08	75166344.0	-0.0057331626	-30760168.0	-3.1208916	0.016490178	0.189375	1.0	18079.51978635788
2149	99386.016	48815.188	136966.23	-37655.797	800.0	10876.506	8220.209	20038.855	-17546.3	17200000	-5.531311e-08	61505796.0	-0.009956381	-21730612.0	-3.1175807	0.018081274	0.241	5.0	18087.43147087097
2150	119686.3	43692.57	174037.77	35360.438	800.0	10363.522	7723.0747	20042.168	-16453.45	17208000	-2.5629998e-08	59027080.0	-0.005546837	-25043864.0	-3.0944555	0.010397896	0.108625	1.0	18100.34429717064
2151	89015.17	26550.824	125693.72	41659.79	800.0	12286.794	7858.1655	20058.357	-17491.38	17216000	-3.9339067e-08	53596012.0	-0.006455119	-26646494.0	-3.1499112	0.009155551	0.087625	1.0	18108.189579963684
2152	95676.69	41849.543	166341.16	32905.758	800.0	9956.55	8059.204	20058.379	-17464.602	17224000	2.002716e-08	56212924.0	-0.0054504	-20546096.0	-3.111547	0.0062116147	0.09275	1.0	18116.249977588654
2153	106190.3	35382.676	157378.69	47366.8	800.0	10985.672	8341.3	20060.879	-18789.322	17232000	-1.5676022e-08	47657800.0	-0.011580874	-20203862.0	-3.1096647	0.011958517	0.143125	3.0	18124.25441479683
2154	113415.234	31439.04	149834.33	55995.242	800.0	11834.946	7889.6855	20065.965	-18111.7	17240000	5.4240226e-09	43777440.0	-0.009021772	-15368984.0	-3.0997536	0.011178059	0.155625	3.0	18132.39829516411
2155	96559.984	46650.234	148959.64	-13865.5625	800.0	10849.438	8808.071	20076.342	-19473.414	17248000	-4.9710273e-08	61749216.0	-0.018263213	-30182146.0	-3.129932	0.01511319	0.22025	5.0	18140.35912156105
2156	100336.69	41262.83	154692.4	38446.53	800.0	9592.133	8578.319	20078.97	-17661.04	17256000	3.3020974e-08	52567532.0	-0.0219774	-19287690.0	-3.1370254	0.018500946	0.267625	8.0	18148.44487452507
2157	90042.36	33658.176	130925.055	37586.574	800.0	10476.087	8547.0205	20089.822	-19854.068	17264000	-5.531311e-08	55056104.0	-0.014391931	-26811022.0	-3.149631	0.019465417	0.199	4.0	18156.3852519989
2158	64513.96	74140.89	141836.81	-136285.45	800.0	9189.151	8573.747	20086.504	-18847.11	17272000	-7.05719e-08	96101464.0	-0.01805274	-52631930.0	-3.12087	0.01779231	0.206625	5.0	18164.71808242798
2159	79183.29	82230.42	159633.36	-146457.23	800.0	7426.6763	10343.824	20091.746	-19863.729	17280000	-5.4121017e-08	87110300.0	-0.021061998	-32105560.0	-3.0965097	0.01815266	0.212	8.0	18172.70829463005
2160	90520.84	45372.805	150644.08	-5477.958	800.0	9142.671	8794.279	20110.123	-19882.174	17288000	-1.0609627e-08	70951310.0	-0.017046852	-26959608.0	-3.1364937	0.017999398	0.195	5.0	18185.631268262863
2161	90667.48	35938.766	158755.69	42656.52	800.0	10143.166	8310.686	20114.0	-19862.604	17296000	-4.1127205e-08	56556500.0	-0.015150655	-25051964.0	-3.1382775	0.016375255	0.221625	6.0	18193.655715703964
2162	41598.9	74065.305	129078.78	-142795.38	800.0	6830.136	11141.635	20112.174	-19884.303	17304000	4.8041343e-08	119945380.0	-0.019708417	-57795988.0	-3.1382582	0.014064277	0.1765	6.0	18201.59576034546
2163	97997.76	34805.9	146167.34	28314.293	800.0	9892.079	7072.2393	20125.027	-19897.348	17312000	-3.4332274e-08	52164610.0	-0.019284626	-22587110.0	-3.1385744	0.017613601	0.203	7.0	18209.60630083084
2164	92446.234	52849.98	180876.52	-1995.0131	800.0	9557.753	8143.7266	20129.232	-19199.852	17320000	3.4570693e-08	61158436.0	-0.020949533	-25996828.0	-3.145662	0.018162789	0.226375	7.0	18217.65165925026
2165	106065.46	33582.77	144245.86	23389.447	800.0	10635.744	7798.1606	20136.691	-18334.504	17328000	2.0861625e-08	59902508.0	-0.017633008	-24004488.0	-3.1824806	0.018103022	0.23275	6.0	18225.736120224
2166	76077.01	67462.625	168042.39	-31364.484	800.0	9342.135	9255.616	20146.15	-19917.768	17336000	5.6624412e-08	86770110.0	-0.008807881	-30601976.0	-3.114771	0.013882188	0.170875	2.0	18233.66259407997
2167	96824.86	36329.594	142653.0	30395.686	800.0	10626.736	8696.843	20151.53	-19874.361	17344000	-3.5881996e-08	59071410.0	-0.021436553	-23714032.0	-3.127369	0.014786982	0.2525	8.0	18241.956975221634
2168	95815.52	39347.21	147654.05	16346.735	800.0	9444.197	8930.539	20149.846	-19920.459	17352000	3.0875206e-08	52569144.0	-0.015342989	-20340680.0	-3.1542993	0.016948774	0.20925	5.0	18249.874124765396
2169	106957.875	41437.63	164386.78	31141.902	800.0	10804.36	6671.3364	20154.795	-11518.662	17360000	4.7683717e-08	47299550.0	-0.015692776	-16341386.0	-3.1459618	0.018553363	0.226	5.0	18257.93522810936
2170	116135.54	29971.482	161952.61	47393.117	800.0	10845.33	8319.96	20165.895	-16962.844	17368000	2.5987624e-08	52404748.0	-0.017343856	-20007346.0	-3.1094534	0.018749146	0.241	6.0	18270.822896957397
2171	105413.89	43866.23	139160.47	-14870.424	800.0	12245.06	7005.2827	20172.7	-14190.982	17376000	1.1122227e-07	49040504.0	-0.016493464	-22450502.0	-3.1417885	0.018774025	0.215	5.0	18278.906576156616
2172	94918.87	32421.045	149321.92	45826.383	800.0	11286.582	7488.592	20177.201	-14784.634	17384000	1.6212464e-08	46415660.0	-0.02111181	-16263458.0	-3.121309	0.018309671	0.24125	8.0	18287.36430335045
2173	92611.04	37161.863	127029.445	3702.2178	800.0	10335.09	8005.229	20180.582	-15450.405	17392000	-7.3313714e-08	68109150.0	-0.01753642	-29097388.0	-3.1326523	0.0149890045	0.205	5.0	18295.357002973557
2174	98404.836	40487.65	151247.05	17819.959	800.0	8442.65	9506.07	20189.363	-19960.771	17400000	-4.386902e-08	55522280.0	-0.006750314	-26832234.0	-3.1519895	0.007345164	0.0865	1.0	18303.277438402176
2175	110999.46	44162.797	174758.45	39337.152	800.0	11140.662	7941.19	20190.578	-18708.182	17408000	-3.3378602e-09	61961240.0	-0.010061056	-19411712.0	-3.1466074	0.015839545	0.184375	3.0	18311.408742904663
2176	117879.17	35874.29	178398.12	53635.363	800.0	11885.583	7363.2344	20201.057	-18953.785	17416000	-1.7642975e-08	41132776.0	-0.0063109333	-12762522.0	-3.1486835	0.0076524825	0.103625	1.0	18319.26826620102
2177	110585.71	41642.47	162684.72	36067.504	800.0	12152.044	7532.3965	20208.648	-17700.03	17424000	-8.302927e-08	56887580.0	-0.0069353147	-21324464.0	-3.1154077	0.014230612	0.170875	3.0	18327.2417242527
2178	97130.234	36535.176	141546.38	47087.984	800.0	10838.913	8328.44	20218.352	-17580.057	17432000	2.8133393e-08	40928970.0	-0.0065546357	-16773052.0	-3.1751206	0.011983021	0.1575	1.0	18334.945485830307
2179	114575.6	38450.74	157586.75	48979.633	800.0	10857.87	7842.225	20222.617	-17366.283	17440000	1.9311905e-08	43283056.0	-0.006940103	-13982634.0	-3.165505	0.007905045	0.13925	3.0	18342.75772023201
2180	92296.15	50954.95	160457.0	-18845.709	800.0	10182.362	8826.972	20237.709	-19468.902	17448000	-2.5272369e-08	51246390.0	-0.004714825	-23628908.0	-3.16748	0.008417732	0.14	1.0	18355.516628742218
2181	73262.57	43999.777	140952.67	-9973.095	800.0	10806.266	7754.1504	20239.742	-16477.291	17456000	1.001358e-07	77951880.0	-0.006050167	-44413270.0	-3.1254764	0.0104912035	0.123875	1.0	18363.40349817276
