Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
2334	145881.97	69534.484	194156.72	-16634.904	800.0	15505.76	10847.315	21291.197	-21100.03	18680000	1.2159347e-08	58725236.0	-0.017952286	-10763836.0	-1.1529971	0.019050118	0.28225	7.0	17579.56980228424
2335	117208.33	98078.836	192547.56	-124052.83	800.0	11976.667	13619.475	21299.51	-21108.31	18688000	2.4914742e-08	101071400.0	-0.022328595	-45834296.0	-1.1512159	0.01795494	0.232625	8.0	17586.692586898804
2336	171328.33	27745.705	206179.08	105972.8	800.0	17295.953	7279.116	21306.611	-21115.402	18696000	1.66893e-08	37450620.0	-0.020067178	-20762680.0	-1.1577722	0.017748246	0.243125	7.0	17593.749354600906
2337	174162.66	5656.267	183076.78	166379.89	800.0	19620.883	3162.2927	21315.69	2836.586	18704000	-4.053116e-09	9178585.0	-0.00973938	-2445837.0	-1.1636677	0.009471726	0.136125	2.0	17600.61978507042
2338	118282.08	118433.32	191987.22	-119301.27	800.0	13966.85	11454.522	21323.041	-21131.47	18712000	-3.71933e-08	69837500.0	-0.010990974	-25543688.0	-1.195201	0.018285545	0.216125	4.0	17607.63223361969
2339	163573.6	52782.145	192551.25	6831.164	800.0	16466.285	9590.07	21333.188	-21141.613	18720000	5.3167344e-08	17216344.0	-0.02052901	-6212460.0	-1.1794922	0.016469318	0.217375	7.0	17614.603777885437
2340	105304.734	107936.04	192945.02	-112096.87	800.0	13176.842	12376.72	21340.943	-21149.123	18728000	-2.0802021e-08	60127636.0	-0.020668989	-17250392.0	-1.1542878	0.017613987	0.23175	7.0	17626.900930166245
2341	151051.11	61509.15	191592.05	-25187.348	800.0	16954.422	8273.634	21349.895	-21158.072	18736000	-5.531311e-08	83588810.0	-0.009444989	-32407984.0	-1.1950357	0.012795305	0.137875	2.0	17633.631098270416
2342	180075.66	10736.841	194348.19	158549.84	800.0	18628.371	4163.6226	21358.115	-7331.4443	18744000	-2.861023e-09	11605743.0	-0.014669299	-2484014.0	-1.1969362	0.013733503	0.176625	5.0	17640.78762292862
2343	171817.6	14525.426	186678.44	146050.05	800.0	19695.475	3182.8591	21370.82	-5064.4443	18752000	4.482269e-08	12909416.0	-0.013898186	-3185133.0	-1.1722779	0.016311798	0.204625	5.0	17648.017352342606
2344	121592.25	102681.984	183677.67	-117986.94	800.0	16433.037	9314.278	21374.941	-21182.568	18760000	-1.1265278e-08	241147460.0	-0.017393826	-72006700.0	-1.1832521	0.016808823	0.183875	6.0	17655.118654966354
2345	143126.6	62857.895	192490.14	1818.6659	800.0	13541.054	13522.038	21389.06	-21197.182	18768000	-3.3378602e-09	48673308.0	-0.029468482	-26699354.0	-1.1600528	0.014702503	0.213875	14.0	17662.749909877777
2346	180831.72	11018.515	197021.16	161291.33	800.0	18706.023	4665.488	21395.885	-19998.824	18776000	-5.8889388e-08	12130399.0	-0.012249562	-2544193.0	-1.1697059	0.013334563	0.167625	4.0	17669.79245018959
2347	149715.1	61823.535	186069.39	4241.211	800.0	15480.647	11700.297	21408.27	-21216.023	18784000	-3.4689904e-08	20275254.0	-0.020027293	-8503459.0	-1.1974497	0.017518327	0.236625	6.0	17676.755631923676
2348	176157.55	10593.413	190595.62	151149.47	800.0	19285.492	4324.3794	21412.66	-13260.187	18792000	2.3007393e-08	7414751.0	-0.015473105	-717735.0	-1.1996497	0.015465595	0.181375	6.0	17683.784172534943
2349	159294.53	60737.082	190987.75	-21188.992	800.0	17474.0	8260.267	21420.525	-21226.965	18800000	-4.172325e-08	18396926.0	-0.017423283	-5067995.0	-1.2044939	0.019992005	0.245375	7.0	17690.87218260765
2350	148330.44	68497.12	186487.78	-45158.44	800.0	16574.037	8817.011	21430.188	-21210.766	18808000	3.4272671e-09	48959996.0	-0.008435738	-13995132.0	-1.1819826	0.017595906	0.1915	2.0	17702.626262664795
2351	165606.9	29713.672	191179.25	80999.66	800.0	17578.152	7497.927	21438.793	-21241.502	18816000	-1.7642975e-08	18423174.0	-0.022986453	-9685204.0	-1.1920233	0.014013287	0.227875	10.0	17709.831563711166
2352	169831.94	18472.977	191076.33	132191.25	800.0	19120.432	4239.1074	21444.816	-13056.248	18824000	5.1259996e-09	15582032.0	-0.01719823	-3506948.0	-1.2027835	0.019610208	0.22175	6.0	17716.824586868286
2353	180911.78	6176.0186	190074.03	168407.55	800.0	18695.39	4774.897	21451.61	-1322.5558	18832000	-8.34465e-09	11419468.0	-0.014620127	-2683300.0	-1.205251	0.018570172	0.23125	6.0	17724.098167657852
2354	163524.66	53887.64	199767.69	4103.314	800.0	17059.127	8618.705	21463.865	-20818.375	18840000	-3.8146974e-09	13968552.0	-0.02023544	-4479179.0	-1.2405009	0.018285738	0.239375	8.0	17731.516898870468
2355	144273.97	104122.92	191000.27	-167165.84	800.0	17391.688	8789.379	21474.475	-21265.785	18848000	3.039837e-08	67213750.0	-0.019248918	-22792992.0	-1.2410502	0.018056639	0.198375	7.0	17738.718137979507
2356	181739.78	10803.218	194271.55	155909.98	800.0	18849.916	4881.0703	21487.93	-19656.074	18856000	4.315376e-08	13339622.0	-0.014207379	-3277472.0	-1.1932334	0.017372772	0.23325	5.0	17745.845212697983
2357	147127.4	80118.78	189345.58	-73217.67	800.0	17714.232	8435.541	21500.506	-21306.986	18864000	-1.7881393e-09	89702616.0	-0.013223654	-32532596.0	-1.2333491	0.017872687	0.216	4.0	17753.057740688324
2358	180651.34	15191.454	202474.98	140083.12	800.0	18200.4	6229.8506	21510.977	-20760.512	18872000	2.4557114e-08	14284208.0	-0.015873112	-4732265.0	-1.2318912	0.0137025695	0.1875	6.0	17759.908185720444
2359	180050.78	13371.565	204607.69	158055.27	800.0	20074.908	3266.799	21525.082	3262.5962	18880000	8.916855e-08	13071093.0	-0.009564494	-2169706.0	-1.20748	0.009618366	0.1155	3.0	17767.163115262985
2360	151684.28	81926.85	187766.0	-93261.2	800.0	16726.242	10355.809	21532.756	-21338.88	18888000	6.109476e-09	24444224.0	-0.012722662	-4437882.0	-1.2246662	0.01431702	0.194125	4.0	17778.934532880783
2361	128396.85	143702.66	198767.53	-295922.25	800.0	13962.778	13063.459	21542.562	-21348.613	18896000	-9.053946e-08	141941250.0	-0.014767438	-22331744.0	-1.2140702	0.016308133	0.1875	4.0	17785.938606262207
2362	143160.97	68039.516	194900.28	-52836.074	800.0	17287.736	8790.824	21562.357	-21368.32	18904000	3.5762786e-09	47064348.0	-0.013390782	-15626718.0	-1.2524879	0.016705604	0.2185	4.0	17793.191016197205
2363	173089.72	29822.566	192294.81	85363.13	800.0	16946.44	7005.744	21567.531	-19826.367	18912000	-1.6212464e-08	15164178.0	-0.016991135	-7648657.0	-1.2307124	0.020820752	0.2105	6.0	17800.170427322388
2364	144613.62	96747.97	189442.42	-142949.3	800.0	18629.94	5947.917	21576.94	-21252.977	18920000	-7.1525574e-10	219833570.0	-0.016449891	-73509120.0	-1.2222213	0.017297722	0.20175	6.0	17807.12553524971
2365	124912.6	109342.18	198615.5	-157647.14	800.0	12783.466	14905.737	21591.283	-21397.338	18928000	-1.8835069e-08	98875490.0	-0.01395554	-15803544.0	-1.2483971	0.015201126	0.213625	3.0	17814.258333683014
2366	173564.9	11743.756	192836.19	148843.77	800.0	19106.092	5490.724	21598.113	-21404.148	18936000	3.987551e-08	17191826.0	-0.016116904	-8083028.0	-1.2007331	0.017002594	0.2105	6.0	17821.64344716072
2367	177745.72	16668.533	194187.17	136126.33	800.0	18603.438	5519.164	21603.25	-21396.582	18944000	-5.6803227e-08	15330724.0	-0.010924767	-3925039.0	-1.2471917	0.01870277	0.2365	3.0	17828.79324698448
2368	169071.97	27549.232	196888.08	105096.266	800.0	19531.049	4169.808	21610.715	-14129.389	18952000	-8.5294246e-08	41868764.0	-0.00898991	-12151438.0	-1.2367945	0.007442823	0.111125	2.0	17835.72558569908
2369	154823.03	50902.895	211074.56	24849.074	800.0	14930.462	10582.239	21617.236	-21421.729	18960000	-5.197525e-08	43427556.0	-0.017866755	-27653800.0	-1.2407678	0.01847917	0.23375	6.0	17842.547963619232
2370	168676.92	34943.78	190715.72	69036.33	800.0	18580.744	6103.965	21623.809	-20996.23	18968000	-3.6269427e-08	26980424.0	-0.017326705	-9506404.0	-1.243641	0.015419933	0.19675	6.0	17854.54132795334
2371	160517.84	40111.023	188599.94	75193.77	800.0	18067.352	7374.6377	21631.127	-21436.502	18976000	-7.390976e-09	45776684.0	-0.018117024	-16002282.0	-1.2631729	0.019069081	0.2495	8.0	17862.128418684006
2372	177811.83	9721.156	192695.8	162568.77	800.0	19092.72	5290.868	21635.857	-21300.992	18984000	1.001358e-08	11585110.0	-0.01918856	-3336558.0	-1.2609642	0.017703647	0.224875	8.0	17869.41489458084
2373	145404.8	87518.875	191070.27	-111878.08	800.0	16088.246	11037.877	21643.729	-21448.896	18992000	3.1113625e-08	72609510.0	-0.020793343	-14505572.0	-1.2710129	0.01697604	0.210125	8.0	17876.612418413162
2374	183653.45	6172.9277	188952.7	166984.52	800.0	19237.432	4627.223	21656.332	1190.9812	19000000	2.193451e-08	8076054.5	-0.00626919	-1665720.5	-1.2487602	0.0076552946	0.09	2.0	17883.6941614151
2375	151526.2	73852.43	195290.7	-11845.6455	800.0	15853.034	11139.464	21667.875	-21472.797	19008000	1.4901161e-09	38898508.0	-0.009457182	-14665982.0	-1.266575	0.019204238	0.2345	3.0	17890.715485811234
2376	163307.89	44679.61	195758.75	46028.926	800.0	18898.78	6295.505	21677.86	-21438.508	19016000	2.002716e-08	48080570.0	-0.009637891	-20528762.0	-1.2547123	0.011202265	0.163875	2.0	17897.859656333923
2377	163135.4	38441.016	193382.39	62449.67	800.0	17938.504	8372.425	21686.197	-21490.88	19024000	-8.809567e-08	27631528.0	-0.02054041	-7393388.0	-1.2565993	0.014435841	0.2035	8.0	17904.875247001648
2378	181514.75	5733.8975	193044.89	173359.86	800.0	19174.24	4827.1978	21694.834	-21496.277	19032000	-4.684925e-08	12098843.0	-0.015042302	-5475467.0	-1.2337549	0.015049654	0.18625	6.0	17911.881141662598
2379	171102.39	7255.0703	179682.95	154766.02	800.0	19872.469	3207.6228	21703.81	-3111.9297	19040000	8.106232e-09	10407707.0	-0.012831778	-3992670.5	-1.2695104	0.012309067	0.132	5.0	17919.185028076172
2380	176825.58	9111.61	193709.45	159349.11	800.0	18649.326	4914.527	21707.885	1317.5242	19048000	-5.8054923e-08	9815809.0	-0.01565024	-2366940.5	-1.2695568	0.016622085	0.217625	6.0	17931.29674053192
2381	181194.69	11948.774	198449.3	160088.33	800.0	18851.824	6008.083	21716.143	-21520.303	19056000	-4.774332e-08	12847628.0	-0.016408032	-3738161.0	-1.2434485	0.013358906	0.158375	5.0	17938.425719499588
2382	166106.28	39023.383	193148.2	56497.41	800.0	18052.564	7975.344	21726.621	-21530.559	19064000	-2.6196242e-08	19564762.0	-0.020074174	-4272234.0	-1.2626238	0.019502735	0.231125	6.0	17945.880215168
2383	168955.05	34682.766	193800.69	82511.05	800.0	19051.05	4701.234	21736.785	-5937.9316	19072000	1.990795e-08	67522700.0	-0.012014911	-23003740.0	-1.2709512	0.0199515	0.213	6.0	17953.04652762413
2384	171403.92	29336.156	194676.1	90702.92	800.0	17892.543	7863.0127	21748.244	-21551.893	19080000	-3.552437e-08	21661974.0	-0.014543502	-8853585.0	-1.2375752	0.01461974	0.171125	4.0	17960.132648468018
2385	169419.4	24531.494	197672.03	100260.93	800.0	18740.22	6911.534	21754.613	-21557.504	19088000	3.194809e-08	12583973.0	-0.017026274	-3450284.0	-1.2584407	0.017557552	0.217375	6.0	17967.05072569847
2386	173302.17	15536.446	197151.36	142565.31	800.0	19165.068	4647.772	21759.65	-13866.864	19096000	4.0769578e-08	12059028.0	-0.014458171	-2253118.0	-1.2671292	0.019153161	0.242	5.0	17973.984364032745
2387	168306.77	36075.344	200590.73	66626.68	800.0	18299.713	6268.5254	21766.293	-21364.613	19104000	3.2544136e-08	18219696.0	-0.01015959	-4097476.0	-1.2548167	0.021626845	0.219	3.0	17980.937940359116
2388	177914.44	5836.7925	184000.19	163601.7	800.0	19511.16	3609.8308	21773.58	4851.5127	19112000	-2.7418137e-08	6663486.5	-0.0051948675	-1313573.0	-1.2874129	0.02019233	0.2365	3.0	17987.828753232956
2389	166037.66	51395.684	196883.77	13323.3955	800.0	17642.873	7881.5854	21782.465	-21584.557	19120000	-4.7683715e-09	13618895.0	-0.00599255	-3756700.0	-1.2900056	0.013436444	0.177625	1.0	17995.04258465767
2390	114171.75	117977.98	189505.22	-170996.0	800.0	15594.608	11306.583	21792.912	-21595.697	19128000	2.0563602e-09	230750380.0	-0.006918026	-45775280.0	-1.29547	0.016598603	0.1825	3.0	18006.833193063736
2391	175746.05	13747.07	190086.45	145977.9	800.0	18650.205	6449.592	21806.758	-21599.0	19136000	2.5868415e-08	31385042.0	-0.015729256	-19120284.0	-1.2891692	0.015452088	0.21225	6.0	18013.93602371216
2392	170601.33	19304.139	194068.78	131424.52	800.0	18303.16	6676.8394	21814.22	-21216.666	19144000	-1.8000602e-08	17262538.0	-0.014011224	-6361124.0	-1.3021333	0.018770969	0.21075	4.0	18020.979818820953
2393	155513.83	71838.336	193112.28	-57576.215	800.0	18174.312	7790.6455	21822.264	-21625.107	19152000	3.218651e-09	41516030.0	-0.016918741	-10532118.0	-1.2892512	0.025044043	0.2485	7.0	18028.272742271423
2394	123898.125	98639.35	190533.83	-76950.98	800.0	14395.343	12286.745	21832.041	-21634.89	19160000	-6.6280364e-08	73661040.0	-0.016724143	-14560364.0	-1.2876586	0.017504882	0.227	5.0	18035.293600797653
2395	153540.34	79194.12	196654.69	-82500.03	800.0	15807.394	10819.44	21840.322	-21643.283	19168000	-1.4781952e-08	32430254.0	-0.010753678	-7063712.0	-1.3022277	0.01570522	0.245875	2.0	18042.275399684906
2396	174932.39	23716.244	193632.31	107884.86	800.0	18348.812	6327.3804	21850.838	-10526.3	19176000	-3.5762786e-09	8504746.0	-0.016717853	-2270782.5	-1.2878098	0.0158091	0.183125	7.0	18049.315546512604
2397	171846.97	37608.43	195073.22	62102.918	800.0	19069.477	5532.5596	21860.785	-16554.715	19184000	-5.841255e-09	21950732.0	-0.016586341	-8222130.0	-1.2872356	0.020520667	0.2125	5.0	18056.51952981949
2398	124427.625	102973.445	194661.11	-139448.28	800.0	14641.587	11414.954	21869.113	-21671.695	19192000	2.849102e-08	106512696.0	-0.013823424	-28430568.0	-1.2828599	0.017251106	0.23925	5.0	18063.559564590454
2399	178138.6	7354.5435	192154.25	169030.94	800.0	18956.932	5152.3545	21879.682	-14314.407	19200000	3.862381e-08	12127019.0	-0.017728021	-5046093.0	-1.2476394	0.017650735	0.239875	7.0	18070.85594677925
2400	153605.28	78467.98	189004.03	-81224.67	800.0	17582.432	8314.352	21890.59	-21693.006	19208000	1.45435335e-08	73716840.0	-0.007233024	-19621040.0	-1.3034431	0.011124754	0.104375	2.0	18082.63251209259
2401	145470.52	63542.92	187680.06	3396.7458	800.0	16968.197	9335.208	21903.797	-21706.29	19216000	5.289912e-08	74100440.0	-0.019345656	-34877200.0	-1.2599944	0.02107233	0.24775	6.0	18089.842980861664
2402	177773.08	15278.134	196638.98	142593.84	800.0	18059.154	6915.712	21910.104	-21691.18	19224000	-2.5391579e-08	25105282.0	-0.013865768	-10063916.0	-1.2986983	0.020590397	0.23675	5.0	18096.833661079407
2403	179022.61	10140.863	189697.69	155194.06	800.0	19713.494	3696.0168	21921.564	3503.565	19232000	5.9127807e-08	8071980.0	-0.0133341625	-1751930.0	-1.298993	0.015602162	0.166125	5.0	18103.989894866943
2404	170528.47	24101.07	188160.73	104047.375	800.0	19553.057	4800.0503	21931.432	-21402.795	19240000	-3.349781e-08	17229828.0	-0.0062755547	-3497661.0	-1.2584314	0.015748829	0.182625	1.0	18111.176850557327
2405	181945.98	6838.2974	196628.5	174894.62	800.0	19161.809	4567.4507	21935.62	-12203.754	19248000	4.029274e-08	9142264.0	-0.010222692	-1663851.5	-1.2961013	0.016978627	0.17775	4.0	18118.089128494263
2406	135411.53	96320.14	199174.62	-141443.45	800.0	17403.793	9638.233	21946.543	-21748.438	19256000	2.5510788e-08	107922660.0	-0.011534354	-22917096.0	-1.3069528	0.021914016	0.220375	3.0	18125.066772460938
2407	123447.61	120029.62	193102.34	-171265.94	800.0	14004.44	13333.495	21960.115	-21762.186	19264000	2.002716e-08	107430230.0	-0.010486804	-22592632.0	-1.2506214	0.010488443	0.154875	2.0	18131.88408112526
2408	174740.36	17229.912	194540.06	135735.48	800.0	18981.492	5719.8125	21974.617	-21320.496	19272000	1.0293722e-07	22089904.0	-0.0153542105	-7009174.0	-1.281129	0.013721312	0.206375	6.0	18138.936171531677
2409	148399.36	95546.125	191090.34	-136041.45	800.0	17079.477	9268.2295	21981.408	-21783.486	19280000	-6.377697e-09	84303040.0	-0.010818312	-8005632.0	-1.3099339	0.016106436	0.192375	3.0	18145.752115011215
2410	155983.67	64034.04	193704.33	-32407.723	800.0	17156.123	8905.309	21995.521	-21797.643	19288000	3.5762787e-10	25420996.0	-0.008735726	-3322490.0	-1.2930404	0.012786275	0.176875	2.0	18157.59232234955
2411	124810.67	116820.1	202380.56	-179423.94	800.0	14688.136	12709.492	22005.178	-21807.252	19296000	1.9073486e-08	113297570.0	-0.014341744	-14930472.0	-1.2927155	0.017580055	0.274375	5.0	18164.678834438324
2412	149346.45	53653.883	190520.12	3611.6558	800.0	14598.749	13019.702	22020.547	-21822.701	19304000	3.3378602e-09	55472264.0	-0.021512814	-37421564.0	-1.2820928	0.020788137	0.32125	9.0	18171.838090896606
2413	181287.12	9059.429	197603.98	169233.7	800.0	19707.074	3535.7388	22021.637	716.65393	19312000	-3.8146974e-09	8568597.0	-0.016248038	-1295964.5	-1.2762539	0.018828789	0.214375	6.0	18179.012091636658
2414	162742.2	38940.098	191806.97	83334.27	800.0	17193.713	7954.76	22029.617	-15508.707	19320000	3.33786e-08	15134339.0	-0.015516554	-5563326.0	-1.2843052	0.018289773	0.188125	4.0	18186.036973953247
2415	103476.125	102910.484	185914.61	-159447.92	800.0	16521.686	10065.31	22038.746	-21792.246	19328000	2.4557114e-08	200050820.0	-0.009726826	-91884880.0	-1.2712522	0.01389696	0.1825	3.0	18193.272299051285
2416	107551.42	141735.7	194333.83	-283752.2	800.0	11336.927	13903.627	22042.273	-21844.207	19336000	2.861023e-09	136768770.0	-0.011184184	-32306192.0	-1.3110738	0.02078749	0.21825	3.0	18200.483852624893
2417	137880.2	97694.08	193370.31	-136626.9	800.0	15592.944	11195.344	22056.35	-21858.393	19344000	-4.5895575e-08	53383230.0	-0.017051226	-19077336.0	-1.2880188	0.019755378	0.26225	5.0	18207.776930093765
2418	159717.7	53160.31	191410.58	3332.1067	800.0	17905.098	8773.502	22067.955	-21870.002	19352000	3.0755995e-08	36278788.0	-0.013071295	-8876752.0	-1.2983845	0.017364437	0.187375	3.0	18214.662107229233
2419	110012.3	137289.58	197928.27	-180739.58	800.0	14898.916	13391.221	22076.365	-21878.361	19360000	-1.9431114e-08	180106340.0	-0.015448049	-21150096.0	-1.3077319	0.016611757	0.22375	6.0	18222.061866521835
2420	175978.56	16041.8125	193060.6	147737.78	800.0	18335.465	5211.6187	22091.889	-17406.184	19368000	5.7935715e-08	15843168.0	-0.017026743	-6407704.0	-1.2683899	0.017530136	0.220625	7.0	18234.058672189713
2421	100822.37	115306.43	192355.86	-186153.06	800.0	10820.482	15390.874	22099.834	-21902.033	19376000	-8.940697e-08	148524830.0	-0.0216766	-28763120.0	-1.2753298	0.016474063	0.266125	9.0	18241.388623952866
2422	127491.234	132001.3	194253.75	-263487.78	800.0	16276.819	10405.789	22108.104	-21910.396	19384000	-1.8000602e-08	215942820.0	-0.02022185	-15770320.0	-1.2857834	0.016652195	0.211125	7.0	18248.607389211655
2423	164550.97	36310.816	198905.52	62923.17	800.0	18378.0	6657.7153	22128.74	-21434.592	19392000	1.5735626e-08	43127244.0	-0.008596821	-18014576.0	-1.3058587	0.010018065	0.167625	2.0	18255.655508995056
2424	167084.1	31571.885	188906.14	77653.53	800.0	19019.248	4825.775	22134.621	-21498.848	19400000	-3.552437e-08	20404928.0	-0.015371995	-4462471.0	-1.2584318	0.015200937	0.231	6.0	18262.723169326782
2425	158432.1	45348.066	191730.16	34483.094	800.0	15779.784	10773.841	22137.568	-21940.064	19408000	1.6689301e-09	41534070.0	-0.015513437	-26528954.0	-1.2898186	0.020531708	0.265125	4.0	18269.8453707695
2426	186002.88	12316.494	202106.7	158516.47	800.0	19419.363	4028.6545	22141.71	1922.2822	19416000	3.039837e-08	13533721.0	-0.023591135	-2515764.0	-1.2597309	0.015860928	0.221	12.0	18277.14054441452
2427	177656.53	8798.96	189042.08	160252.31	800.0	20138.621	3390.0562	22150.562	-103.15645	19424000	-6.5803526e-08	9393068.0	-0.01947258	-2841047.0	-1.2996511	0.0147719355	0.202125	8.0	18284.44834256172
2428	93313.55	146087.88	193913.1	-241816.38	800.0	12873.907	14153.079	22156.072	-21958.143	19432000	-9.834767e-09	256305420.0	-0.016797444	-27447872.0	-1.2798655	0.016140338	0.208375	7.0	18291.42618584633
2429	182009.47	8150.6333	192305.66	164577.0	800.0	19085.344	4523.676	22171.152	-11742.636	19440000	-4.7683715e-09	8562915.0	-0.01475236	-2559029.5	-1.3143101	0.01532134	0.18925	6.0	18298.387900829315
2430	138454.72	130826.305	205969.47	-246077.6	800.0	16337.232	10856.41	22180.8	-21983.023	19448000	-4.529953e-09	151973180.0	-0.005185297	-15871536.0	-1.3081434	0.021406174	0.254625	2.0	18310.308497428894
2431	164546.34	33049.305	192261.2	102061.78	800.0	18237.623	8300.734	22199.604	-22001.88	19456000	5.2154064e-08	37944136.0	-0.018170848	-13217890.0	-1.3218225	0.016354438	0.254625	6.0	18317.28620672226
2432	176595.58	17937.342	191694.5	138354.8	800.0	18597.725	6730.0747	22204.83	-22006.932	19464000	-7.641315e-08	16424995.0	-0.019878184	-5727427.0	-1.2848743	0.015778102	0.213375	7.0	18324.338435649872
2433	119434.3	124919.44	194689.17	-242609.28	800.0	17898.744	8052.8384	22211.324	-22013.418	19472000	5.3286552e-08	296190140.0	-0.013013377	-99775360.0	-1.3153784	0.019841263	0.2435	4.0	18331.602907896042
2434	137550.36	89299.68	197218.0	-111175.24	800.0	15931.218	10932.571	22221.502	-22023.9	19480000	5.6385993e-08	112500100.0	-0.0066278186	-10697040.0	-1.2961758	0.016836712	0.206875	2.0	18338.815651655197
2435	180965.78	13824.893	208108.42	163162.22	800.0	18547.984	6270.5146	22232.773	-22035.309	19488000	-3.9219856e-08	24279876.0	-0.024570705	-13819259.0	-1.3077635	0.014184055	0.1915	10.0	18345.984925985336
2436	113181.29	110945.945	188955.48	-157355.2	800.0	15475.283	11911.865	22239.549	-22041.979	19496000	-8.8214875e-09	181463900.0	-0.026601523	-30432320.0	-1.3279202	0.016583035	0.237125	11.0	18353.307254076004
2437	176713.17	10880.765	194245.25	163819.53	800.0	19121.053	4346.798	22250.158	-5977.6523	19504000	-5.6147574e-08	11727258.0	-0.014490341	-3130813.0	-1.3144578	0.013924959	0.197625	5.0	18360.23943424225
2438	142198.44	104481.305	196325.97	-166393.8	800.0	16768.74	9289.895	22257.318	-22059.686	19512000	-1.579523e-08	186414960.0	-0.021270195	-58989450.0	-1.3082952	0.016704753	0.2175	10.0	18367.64139175415
2439	181247.3	10490.338	197081.62	157862.02	800.0	18994.002	7153.4287	22269.025	-22071.39	19520000	-5.2034856e-08	29421704.0	-0.017542731	-18176090.0	-1.3086797	0.021188615	0.23125	6.0	18375.001848697662
2440	167912.27	42293.254	203544.92	52482.324	800.0	19773.977	4622.015	22275.379	-13338.103	19528000	2.348423e-08	89666830.0	-0.012005623	-35197164.0	-1.3246545	0.019609615	0.23625	4.0	18386.9328250885
2441	141381.53	114957.97	195543.28	-200294.66	800.0	15183.581	12610.432	22281.943	-22084.346	19536000	5.8174134e-08	89424280.0	-0.0141016785	-23511432.0	-1.3147665	0.010645268	0.168125	4.0	18394.074196577072
2442	85197.25	123749.52	190314.31	-168256.05	800.0	11474.826	16378.141	22284.994	-22087.35	19544000	-4.6491624e-09	184920270.0	-0.024027271	-43886784.0	-1.3367063	0.017645132	0.253	9.0	18401.27738904953
2443	164965.16	42101.664	201500.6	48706.6	800.0	16023.159	9043.907	22289.387	-22091.945	19552000	-5.6147574e-08	32354856.0	-0.016041882	-18899436.0	-1.3054771	0.017883055	0.232875	5.0	18408.212914705276
2444	177611.34	7049.616	189871.6	164045.27	800.0	19895.783	3554.505	22293.893	1245.0352	19560000	3.1352045e-08	8718151.0	-0.008181974	-2103913.0	-1.3149682	0.017631607	0.1875	3.0	18415.402225494385
2445	163637.66	47892.25	197408.12	67926.3	800.0	16257.262	10020.994	22299.49	-22101.865	19568000	-1.847744e-08	27130482.0	-0.008566288	-13784694.0	-1.3150884	0.016952312	0.241	2.0	18422.39125108719
2446	126854.016	117665.516	199269.1	-108280.9	800.0	15554.276	11453.302	22307.373	-22109.576	19576000	6.2584875e-09	169969140.0	-0.021915007	-45017240.0	-1.3380183	0.0149755385	0.231625	11.0	18429.42523574829
2447	172590.88	28097.092	200034.61	101055.41	800.0	19057.469	6217.2285	22321.377	-22123.65	19584000	-3.516674e-08	16489950.0	-0.010937315	-2618166.0	-1.2942228	0.0121504	0.115875	2.0	18436.54705429077
2448	155654.4	56513.164	196208.47	-5504.965	800.0	17184.797	9525.343	22329.379	-22131.578	19592000	-8.702278e-09	26251530.0	-0.018803095	-7485954.0	-1.3232632	0.01683411	0.238625	8.0	18443.4970099926
2449	185203.36	12050.336	203985.28	156292.78	800.0	19103.94	4928.0757	22333.244	-17017.373	19600000	-2.9087067e-08	12345135.0	-0.016242813	-3452182.0	-1.3224213	0.014788317	0.183125	7.0	18450.564702510834
2450	174572.97	6841.93	184040.08	163637.75	800.0	20075.785	4402.9233	22343.016	-15658.418	19608000	-1.0490417e-08	14371620.0	-0.019336643	-7212353.5	-1.2930585	0.01435768	0.24575	8.0	18462.77977824211
2451	135039.58	80301.55	199123.19	-43222.953	800.0	14314.293	11641.76	22346.965	-22148.844	19616000	1.3828277e-08	92269010.0	-0.021283112	-23909488.0	-1.326754	0.020998532	0.22875	6.0	18469.713610887527
2452	158874.45	75272.29	197093.36	-65151.78	800.0	16959.604	10831.156	22352.594	-22154.488	19624000	-4.851818e-08	42748530.0	-0.013322665	-16471948.0	-1.323873	0.011991545	0.153	3.0	18476.55181837082
2453	179787.98	8954.805	197755.45	163801.3	800.0	19661.764	4507.4014	22356.018	-7330.3394	19632000	5.1259995e-08	8022873.0	-0.0068355524	-936244.0	-1.3210609	0.011522038	0.11025	2.0	18483.724650382996
2454	174572.67	28708.668	207037.62	106041.1	800.0	17608.152	7751.2847	22364.814	-8409.2	19640000	6.7830086e-08	17084988.0	-0.006509376	-4159018.0	-1.3089219	0.010698786	0.135375	1.0	18490.792848348618
2455	166139.95	60508.312	207150.47	-11264.93	800.0	18393.713	7875.4873	22376.113	-20570.082	19648000	1.9311905e-08	26018022.0	-0.01700632	-8057910.0	-1.3341382	0.01753933	0.212375	6.0	18497.75055527687
2456	173881.08	10859.381	189718.19	154121.84	800.0	19948.238	4664.3096	22384.154	-11631.254	19656000	2.8610229e-08	10327175.0	-0.015178868	-4395200.5	-1.3397282	0.015423466	0.197125	6.0	18504.65744161606
2457	174219.84	25057.305	196917.75	124716.8	800.0	18951.557	5629.0474	22388.17	-16441.83	19664000	-2.3841858e-08	22949448.0	-0.013885088	-8071507.0	-1.3299768	0.020026634	0.2385	5.0	18511.679158210754
